Trial,Resp,LR,Outcome,RT
9,1,0,0,0.573162691667676
9,1,0,+4,0.011693676933646202
9,1,0,0,0.08906865864992142
9,1,0,0,0.015593708492815495
9,1,0,0,0.0119500532746315
9,1,0,0,0.024708884768188
9,2,0,0,0.012212472967803478
9,2,0,+3,0.6190194981172681
9,2,0,0,0.22563471272587776
9,2,0,+3,0.11534299422055483
9,2,0,0,0.09861880913376808
9,2,0,+3,0.11282113287597895
10,1,1,+33,0.3993615107610822
10,1,1,+18,0.09344330988824368
10,1,1,+33,0.05235421657562256
10,1,1,+33,0.04972398839890957
10,1,1,+18,0.07931310497224331
10,1,1,+33,0.13388711865991354
10,1,1,+18,0.037883433513343334
10,1,1,+33,0.10636223573237658
10,2,1,+40,0.028630816377699375
10,2,1,-25,0.49060201458632946
10,2,1,+40,0.027065743692219257
10,2,1,+40,0.056345244869589806
10,2,1,+40,0.08513238001614809
10,2,1,+40,0.06764472648501396
10,2,1,+40,0.0334974555298686
10,2,1,-25,0.05481415521353483
11,1,1,+5,0.6061753332614899
11,1,1,+5,0.009566386230289936
11,1,1,+12,0.11448852904140949
11,1,1,+5,0.19687929470092058
11,1,1,+5,0.14915497414767742
11,1,1,+12,0.053354050032794476
11,1,1,+5,0.7869817707687616
11,1,1,+5,0.2904362566769123
11,2,1,+17,0.20215598586946726
11,2,1,+17,0.4416422499343753
11,2,1,-5,0.08977964427322149
11,2,1,-5,0.12046449910849333
11,2,1,+17,0.015658274292945862
11,2,1,-5,0.09261867310851812
11,2,1,+17,0.0837738448753953
11,2,1,+17,0.08176171593368053
12,1,0,-22,0.5212978208437562
12,1,0,+4,0.05223829858005047
12,1,0,+4,0.13688095659017563
12,1,0,+4,0.09666331857442856
12,1,0,-22,0.04723875131458044
12,1,0,+4,0.037022171542048454
12,1,0,+4,0.07293727621436119
12,2,0,-6,0.08257162664085627
12,2,0,0,0.4311775993555784
12,2,0,-6,0.001043255440890789
12,2,0,-6,0.2460946822538972
12,2,0,0,0.009004546329379082
12,2,0,-6,0.25367197301238775
12,2,0,-6,0.023457582108676434
13,1,1,+40,0.45189960952848196
13,1,1,+40,0.21153811272233725
13,1,1,+24,0.4058494819328189
13,1,1,+40,0.19610487669706345
13,1,1,+24,0.261816767975688
13,1,1,+24,0.19263037852942944
13,2,1,-20,0.19582508970052004
13,2,1,-20,0.4833434019237757
13,2,1,-20,0.07856851629912853
13,2,1,+35,0.06908481940627098
13,2,1,+35,0.041927700862288475
13,2,1,+35,0.032261633314192295
14,1,1,+14,0.7190145896747708
14,1,1,+14,0.1779156792908907
14,1,1,+14,0.30673868395388126
14,1,1,+14,0.1982703022658825
14,1,1,+30,0.15120032895356417
14,1,1,+30,0.19155163038522005
14,1,1,+14,0.1676213163882494
14,2,1,+50,1.035679116845131
14,2,1,-15,0.0053472984582185745
14,2,1,+50,0.02604438830167055
14,2,1,+50,0.04769373591989279
14,2,1,-15,0.029259110800921917
14,2,1,-15,0.06505980901420116
14,2,1,-15,0.0558475935831666
15,1,0,-1,1.3462732778862119
15,1,0,-1,0.1891860868781805
15,1,0,-1,0.04560344945639372
15,1,0,+42,0.011536601930856705
15,1,0,+42,0.02425314486026764
15,1,0,-1,0.26891981717199087
15,1,0,-1,0.008458186872303486
15,1,0,-1,0.20520419627428055
15,2,0,0,0.45919295959174633
15,2,0,0,0.17479988187551498
15,2,0,+2,0.20683647692203522
15,2,0,0,0.2240118719637394
15,2,0,+2,0.24193525221198797
15,2,0,0,0.059343612752854824
15,2,0,0,0.001154264435172081
15,2,0,+2,0.005817764438688755
16,1,0,-7,0.5222833063453436
16,1,0,-7,0.10410996712744236
16,1,0,-7,0.08578295167535543
16,1,0,+24,0.18033936992287636
16,1,0,+24,0.1257770610973239
16,1,0,+24,0.3173366207629442
16,1,0,+24,0.009350787848234177
16,2,0,-2,0.275704943574965
16,2,0,-2,0.4584219381213188
16,2,0,-2,0.1887964243069291
16,2,0,0,0.014138512313365936
16,2,0,0,0.010667411610484123
16,2,0,-2,0.007645254954695702
16,2,0,-2,0.2423275588080287
17,1,1,+38,0.6259318692609668
17,1,1,+22,0.1916475361213088
17,1,1,+38,0.29695103503763676
17,1,1,+22,0.09240269754081964
17,1,1,+38,0.05002643074840307
17,1,1,+22,0.015548398718237877
17,2,1,-10,0.02005784586071968
17,2,1,+30,0.27574647683650255
17,2,1,+30,0.31278526224195957
17,2,1,-10,0.3058170098811388
17,2,1,+30,0.332666021771729
17,2,1,+30,3.5108225969597697
18,1,1,+30,0.6034103091806173
18,1,1,+30,0.2401519389823079
18,1,1,+10,0.03428320027887821
18,1,1,+10,0.079286296851933
18,1,1,+10,0.08545445650815964
18,1,1,+30,0.09211800154298544
18,1,1,+30,0.04300758149474859
18,2,1,-10,0.03828706685453653
18,2,1,-10,0.546141879633069
18,2,1,+35,0.0027657784521579742
18,2,1,-10,0.2638058625161648
18,2,1,-10,0.026244506239891052
18,2,1,-10,0.45997077599167824
18,2,1,-10,0.1824073800817132
