TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
16,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,15.0,194.985,201.024,6.03862,201.024,204.057,1.0,2.0,0.0,204.52,0.462637,9.83437,1.5147,1.23736,2.75206,204.837,207.59
17,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,16.0,207.615,213.672,6.05725,213.673,216.705,1.0,2.0,0.0,217.952,1.2463,10.6366,1.5139,0.453695,1.96759,218.271,220.255
18,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,17.0,220.284,226.338,6.05394,226.338,229.371,0.0,2.0,0.0,229.824,0.452995,9.83987,1.61,1.24701,2.85701,230.142,233.004
TrialNumber,P1_1,P1_2,SafeOption,P2_2,O2_2,O2_1,ProbNumber,O1_2,O1_1,EV2,EV1,ProbType,P2_1,ran,order,trialStartTime,viewingEndTime,viewingDur_total,thinkOnset,decideOnset,leftRight,resp,safeChoice,resp_onset,rt,decideDur_total,assignedITI,decide_pad,totalITI,ITI_onset,TrialEndTime
1,0.4,0.4,1,0.6,17,12,RR2,-5,5,8.2,9.2,RR,0.6,1.0,0.0,0.0301525,6.07791,6.04775,6.07822,9.11111,0.0,1.0,0.0,9.92004,0.808934,10.1899,1.4355,0.891066,2.32657,10.2432,12.5778
2,0.7,1,2,0,0,0,SD5,-8,-10,-8,-7,SD,0.3,1.0,1.0,12.6087,18.6599,6.05117,18.6601,21.693,1.0,2.0,0.0,22.3599,0.666831,10.0512,1.2245,1.03317,2.25767,22.6746,24.9426
3,0.75,0.75,1,0.25,30,10,RR3,-5,2,3.75,4,RR,0.25,1.0,2.0,24.973,31.0087,6.03571,31.0089,34.0417,0.0,1.0,0.0,34.6081,0.566401,9.93508,3.1124,1.1336,4.246,34.9219,39.1745
4,0.4,1,2,0,0,0,SD2,-2,-4,-2,-1.6,SD,0.6,1.0,3.0,39.2018,45.2567,6.0549,45.257,48.2897,1.0,1.0,1.0,49.5278,1.23817,10.626,2.2412,0.46183,2.70303,49.843,52.5562
5,0.1,1,2,0,0,0,SD10,3,32,3,3.2,SD,0.9,1.0,4.0,52.5783,58.6384,6.06001,58.6386,61.6716,0.0,2.0,0.0,62.4719,0.800218,10.1935,1.1604,0.899783,2.06018,62.7975,64.8715
6,0.6,1,2,0,0,0,SD8,7,12,7,7.2,SD,0.4,1.0,5.0,64.8918,70.9537,6.06188,70.9539,73.9865,0.0,2.0,0.0,75.7518,1.76532,11.16,1.0075,-0.0653151,0.942185,76.0612,77.02
7,0.9,1,2,0,0,-8,MD7,4,6,4,4.6,MD,0.1,1.0,6.0,77.0469,83.102,6.05507,83.1022,86.1188,1.0,2.0,0.0,86.5039,0.385134,9.75704,2.5659,1.31487,3.88077,86.8208,90.7186
8,0.8,1,2,0,0,0,SD9,13,16,13,12.8,SD,0.2,1.0,7.0,90.7434,96.7842,6.04078,96.7844,99.8171,1.0,2.0,0.0,100.392,0.574723,9.94842,2.1542,1.12528,3.27948,100.712,104.0
9,0.2,1,2,0,0,0,SD12,6,29,6,5.8,SD,0.8,1.0,8.0,104.024,110.082,6.05817,110.083,113.116,1.0,2.0,0.0,113.712,0.596552,9.98788,1.0825,1.10345,2.18595,114.023,116.216
10,0.6,1,2,0,0,-12,MD12,12,30,12,13.2,MD,0.4,1.0,9.0,116.24,122.298,6.05764,122.298,125.331,1.0,2.0,0.0,126.56,1.22889,10.6195,1.1412,0.471107,1.61231,126.882,128.497
11,0.9,1,2,0,0,-10,MD8,3,5,3,3.5,MD,0.1,1.0,10.0,128.524,134.563,6.03894,134.563,137.596,0.0,1.0,1.0,137.992,0.395515,9.76758,1.8199,1.30448,3.12438,138.306,141.446
12,0.5,0.4,1,0.6,50,30,RR8,-15,14,24,22,RR,0.5,1.0,11.0,141.476,147.528,6.05209,147.528,150.561,0.0,1.0,0.0,150.992,0.430503,9.81573,1.6301,1.2695,2.8996,151.309,154.211
13,0.2,1,2,0,0,0,SD3,-7,-34,-7,-6.8,SD,0.8,1.0,12.0,154.237,160.277,6.03976,160.277,163.31,1.0,2.0,0.0,164.864,1.55408,10.9269,4.3408,0.145922,4.48672,165.187,169.675
14,0.9,0.7,1,0.3,25,15,RR10,-3,5,5.4,6,RR,0.1,1.0,13.0,169.748,175.808,6.06053,175.809,178.841,1.0,1.0,0.0,179.88,1.03856,10.432,1.2203,0.661443,1.88174,180.192,182.075
15,0.8,0.6,1,0.4,18,10,RR9,-4,2,4.8,3.6,RR,0.2,1.0,14.0,182.107,188.157,6.05002,188.157,191.19,1.0,1.0,0.0,192.552,1.36185,10.7451,1.783,0.338149,2.12115,192.879,195.006
16,0.8,1,2,0,0,-9,MD9,5,8,5,4.6,MD,0.2,1.0,15.0,195.039,201.072,6.03337,201.072,204.105,1.0,1.0,1.0,204.92,0.814884,10.1812,1.5147,0.885116,2.39982,205.223,207.638
17,0.4,1,2,0,0,-20,MD4,-4,15,-4,-6,MD,0.6,1.0,16.0,207.665,213.704,6.03905,213.704,216.737,1.0,1.0,1.0,217.64,0.902566,10.2749,1.5139,0.797434,2.31133,217.967,220.287
18,0.9,1,2,0,0,-37,MD3,-5,10,-5,5.3,MD,0.1,1.0,17.0,220.316,226.369,6.05322,226.369,229.402,0.0,1.0,1.0,230.112,0.709561,10.0959,1.61,0.990439,2.60044,230.433,233.035
