Trial,Resp,LR,Outcome,RT
9,2,1,0,0.13858384545892477
9,2,1,+8,0.7682620715349913
9,2,1,+8,1.2109105736017227
10,1,0,+5,0.6189462468028069
10,1,0,+5,0.35604695603251457
10,1,0,+5,0.5121328020468354
10,1,0,+12,0.3420723145827651
10,1,0,+5,0.7748644482344389
10,1,0,+12,1.6374295810237527
10,1,0,+12,1.961038950830698
10,2,0,-5,4.621476038359106
10,2,0,-5,0.10700185783207417
10,2,0,+17,0.36346037592738867
10,2,0,+17,5.612255139276385
10,2,0,-5,0.8121075052767992
10,2,0,-5,0.6574013382196426
10,2,0,+17,1.597642008215189
11,1,1,+4,0.701929060742259
11,1,1,+4,0.21141200046986341
11,1,1,+4,0.3655023332685232
11,1,1,0,0.5195171497762203
11,1,1,+4,0.8287788284942508
11,1,1,0,0.23941225744783878
11,2,1,+3,1.7447365242987871
11,2,1,0,0.1718777846544981
11,2,1,0,0.24177176039665937
11,2,1,+3,0.40292889438569546
11,2,1,+3,0.3658523503690958
11,2,1,+3,0.36762697994709015
12,1,1,-1,0.8428161479532719
12,1,1,+42,0.06934535037726164
12,1,1,+42,0.1287267217412591
12,1,1,+42,0.27838538959622383
12,1,1,-1,0.5331746228039265
12,1,1,+42,0.16379529051482677
12,1,1,+42,0.063083172775805
12,2,1,+2,1.0807920889928937
12,2,1,+2,0.05121014639735222
12,2,1,0,1.321232876740396
12,2,1,0,1.2933900710195303
12,2,1,0,0.5536202443763614
12,2,1,+2,0.3273175908252597
12,2,1,+2,1.3693328900262713
13,1,1,+15,0.970600807107985
13,1,1,+15,0.09215764701366425
13,1,1,-20,0.06444850564002991
13,1,1,-20,0.1355420546606183
13,1,1,+15,0.4832807229831815
13,1,1,+15,0.21453119534999132
13,1,1,+15,0.13973433431237936
13,2,1,-4,0.08807109110057354
13,2,1,0,1.5000245431438088
13,2,1,-4,0.19705071672797203
13,2,1,-4,0.2952477689832449
13,2,1,-4,0.22847449872642756
13,2,1,-4,1.7564615402370691
13,2,1,-4,0.665900681167841
14,1,0,+4,0.6573571609333158
14,1,0,-22,0.09371403604745865
14,1,0,+4,2.953213967382908
14,1,0,-22,1.0401504281908274
14,1,0,-22,3.758096842095256
14,1,0,-22,2.469625137746334
14,2,0,-6,3.3845018204301596
14,2,0,0,0.21535960771143436
14,2,0,0,0.027584917843341827
14,2,0,-6,0.42249701730906963
14,2,0,0,0.16082108672708273
14,2,0,0,0.3003307608887553
15,1,0,0,0.9007672443985939
15,1,0,+32,0.10083143226802349
15,1,0,0,0.09031694196164608
15,1,0,0,0.029153010807931423
15,1,0,0,0.2409410821273923
15,1,0,+32,0.23106054868549109
15,2,0,+3,0.12266957201063633
15,2,0,0,0.9655027110129595
15,2,0,+3,0.8086280981078744
15,2,0,0,0.33325504790991545
15,2,0,+3,0.07738744281232357
15,2,0,+3,0.545685007236898
16,1,0,+22,0.5375194456428289
16,1,0,+38,0.41597506403923035
16,1,0,+38,3.786500354297459
16,1,0,+22,5.497500793077052
16,1,0,+22,2.693479934707284
16,1,0,+38,2.238839089870453
16,1,0,+38,5.9009201638400555
16,1,0,+22,2.970603450201452
16,2,0,-10,0.15030697360634804
16,2,0,-10,1.119794293306768
16,2,0,+30,0.1502337222918868
16,2,0,+30,0.0013691075146198273
16,2,0,-10,1.5571615751832724
16,2,0,+30,1.1590830832719803
16,2,0,+30,1.9695190377533436
16,2,0,-10,0.9817537870258093
17,1,1,+16,1.136116354726255
17,1,1,+16,0.03423033934086561
17,1,1,+16,2.3897214960306883
17,1,1,+16,0.4227839782834053
17,1,1,+16,0.2741017350926995
17,1,1,+16,0.3101089699193835
17,2,1,0,0.8716244278475642
17,2,1,+13,0.21697263326495886
17,2,1,0,0.29320165887475014
17,2,1,+13,0.2713182093575597
17,2,1,0,0.4573341282084584
17,2,1,+13,0.39665916562080383
18,1,1,+2,0.6068806545808911
18,1,1,+10,0.23531966004520655
18,1,1,+2,1.3570569846779108
18,1,1,+2,1.8090513655915856
18,1,1,+2,1.2152750296518207
18,1,1,+10,0.6754440348595381
18,1,1,+10,0.526939632371068
18,1,1,+10,2.4000237872824073
18,2,1,-5,1.361546796746552
18,2,1,-5,0.28697837237268686
18,2,1,-5,0.5149057563394308
18,2,1,+30,0.43980569764971733
18,2,1,+30,0.8197773033753037
18,2,1,-5,0.45504410192370415
18,2,1,-5,0.6374529916793108
18,2,1,+30,0.6097566867247224
